Trim_ID,Make,Model,Year,Style,Trim,Body_style,Description,Rating,EPA_class,Pct_domestic_content,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Engine_size_inches,Max_horsepower,RPM_max_hp,Max_torque,RPM_max_torque,Transmission_type,Transmission_gears,CO2_emmissions,MPG_city,MPG_highway,MPG_combined,Fuel_capacity_gallons,Range_combined,Range_city,Range_highway,Wheelbase_inches,Length_inches,Width_inches,Height_inches,Ground_clearance_inches,Turning_diameter_ft,Front_wheel_size_inches,Rear_wheel_size_inches,Same_size_wheels,Seating_capacity,Cabin_volume_cubic_ft,Cargo_space_cubic_ft,GVWR_pounds,Curb_weight_pounds,Payload_capacity_pounds,Towing_capacity_pounds
419480,Ford,Transit Connect,2022,Ford Transit Connect,Transit Connect Van XL SWB w/Rear Symmetrical Doors,suv,"Despite not being very quick or refined, the Ford Transit Connect's nimbleness and boundless configurability make it a great city van for tradespeople.",8.5,,0.15,foreign,https://www.caranddriver.com/ford/transit-connect/specs/2022/ford_transit-connect_ford-transit-connect_2022/419480,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_transit-connect_ford-transit-connect_2022-1638806957659.jpg,26570,Front Wheel Drive,Regular Unleaded I-4,2,122,162,6500,144,4500,Automatic w/OD,8,7.1,24,27,25,15.8,395,379.2,426.6,104.8,174.2,72.2,72,5.4,38.3,16 X 6.5,16 X 6.5,TRUE,2,,,,3581,,
425174,Ford,F-150,2022,Ford F-150,F-150 XL 2WD Reg Cab 6.5' Box,pickup,"From stripped-down work truck to chrome-laden luxury rig, there's a Ford F-150 model to suit every purpose, and for 2021 all of those variants are brand new.",9,,0.55,domestic,https://www.caranddriver.com/ford/f-150/specs/2022/ford_f-150_ford-f-150_2022/425174,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_f-150_ford-f-150_2022-1633468628329.jpg,31335,Rear Wheel Drive,Regular Unleaded V-6,3.3,204,290,6500,265,4000,Automatic w/OD,10,8.4,20,24,21,23,483,460,552,122,209.1,79.9,75.6,8.7,41.2,17 X 7.5,17 X 7.5,TRUE,3,,62.3,6010,4021,1989,5000
409629,Ford,F-150 Raptor,2020,Ford F-150 Raptor,F-150 Raptor 4WD SuperCab 5.5' Box,pickup,The third-generation Ford F-150 Raptor looks to improve on the intimidating image and desert-pounding capabilities that made the high-performance truck famous.,9,,0.55,domestic,https://www.caranddriver.com/ford/f-150-raptor/specs/2020/ford_f-150-raptor_ford-f-150-raptor_2020/409629,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_f-150-raptor_ford-f-150-raptor_2020-1565372205938.jpg,55150,Four Wheel Drive,Twin Turbo Regular Unleaded V-6,3.5,213,450,5000,510,3500,Automatic w/OD,10,11.1,15,18,16,26,416,390,468,133,220,86.3,78.5,9.9,,17 X 8.5,17 X 8.5,TRUE,5,,52.8,6650,5508,1142,6000
414681,Ford,Transit,2021,Ford Transit,"Transit Chassis T-250 RWD SRW 138"" WB 9000 GVWR",van,"The Transit lineup has models that can haul lots of people or large loads of cargo, and offers Ford's latest driver-assistance features and safety tech.",9,,0.15,foreign,https://www.caranddriver.com/ford/transit/specs/2021/ford_transit_ford-transit_2021/414681,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2021-ford-transit-mmp-1-1596662357.jpg,33645,Rear Wheel Drive,Regular Unleaded V-6,3.5,213,275,6500,262,3750,Automatic w/OD,10,,,,,25.1,,,,138,215.8,81.3,83.6,5.5,,16 X 6.5,16 X 6.5,TRUE,2,,,,4243,,6500
407868,Ford,Fusion / Fusion Hybrid,2020,Ford Fusion,Fusion S FWD,sedan,"With a plethora of turbocharged and hybrid powertrains, the 2020 Ford Fusion offers buyers lots to choose from but lacks a point of view.",6,Midsize Cars,0.392857143,foreign,https://www.caranddriver.com/ford/fusion/specs/2020/ford_fusion_ford-fusion_2020/407868,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_fusion_ford-fusion_2020-1636647029558.jpg,24365,Front Wheel Drive,Regular Unleaded I-4,2.5,152,175,6000,175,4500,Automatic w/OD,6,7.4,21,31,24,16.5,396,346.5,511.5,112.2,191.7,75.2,58.1,,37.6,16 X 6.5,16 X 6.5,TRUE,5,102.8,16,,3410,,
409197,Ford,Mustang Shelby GT350,2020,Ford Mustang GT350,Mustang Shelby GT350 Fastback,coupe,"The 2020 Ford Mustang Shelby GT350 is a powerful, high-strung muscle car designed to rock race tracks while still being at home on the street.",9,Subcompact Cars,0.12,foreign,https://www.caranddriver.com/ford/mustang-shelby-gt350-gt350r/specs/2020/ford_mustang-shelby-gt350-gt350r_ford-mustang-gt350_2020/409197,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_mustang-shelby-gt350-gt350r_ford-mustang-gt350_2020-1565711756090.jpg,61635,Rear Wheel Drive,Premium Unleaded V-8,5.2,315,526,7500,429,4750,Manual w/OD,6,11.2,14,21,16,16,256,224,336,107.1,188.9,75.9,54.2,,40.4,19 X 10.5,19 X 11,FALSE,4,84.5,13.5,,3760,,
402222,Ford,Fiesta,2019,Ford Fiesta sedan,Fiesta S Sedan,sedan,"Though the Fiesta might be small, it is still mighty fierce.",8,Subcompact Cars,0.475,foreign,https://www.caranddriver.com/ford/fiesta/specs/2019/ford_fiesta_ford-fiesta-sedan_2019/402222,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_fiesta_ford-fiesta-sedan_2019-1541108056983.jpg,15235,Front Wheel Drive,Regular Unleaded I-4,1.6,97,120,6350,112,5000,Manual w/OD,5,5.9,27,35,30,12.4,372,334.8,434,98,173.6,67.8,58,,34.4,15 X 6,15 X 6,TRUE,5,85.1,12.8,,2578,,
402226,Ford,Fiesta ST,2019,Ford Fiesta ST,Fiesta ST Hatch,hatchback,"The Fiesta ST isn't as badass as the die-hard Ford Focus RS, but that makes it all the more lovable, er, fun.",9,Compact Cars,0.475,foreign,https://www.caranddriver.com/ford/fiesta-st/specs/2019/ford_fiesta-st_ford-fiesta-st_2019/402226,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_fiesta-st_ford-fiesta-st_2019-1636575193300.jpg,22315,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,1.6,97,197,6000,202,4200,Manual w/OD,6,6.3,25,32,28,12.4,347.2,310,396.8,98,160.1,67.8,57.2,,35.5,17 X 7,17 X 7,TRUE,5,85.1,25.4,,2720,,
398626,Ford,Flex,2019,Ford Flex,Flex SE FWD,suv,The funky 2019 Flex is Ford's answer to those seeking a modern version of the old-school station wagon.,6,Standard SUV 2WD,0.392857143,foreign,https://www.caranddriver.com/ford/flex/specs/2019/ford_flex_ford-flex_2019/398626,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_flex_ford-flex_2019-1555961535080.jpg,31670,Front Wheel Drive,Regular Unleaded V-6,3.5,213,287,6500,254,4000,Automatic w/OD,6,9.2,16,23,19,18.6,353.4,297.6,427.8,117.9,201.8,75.9,68,5.9,40.7,17 X 7.5,17 X 7.5,TRUE,7,155.8,83.2,5970,4439,1531,2000
402089,Ford,Taurus,2019,Ford Taurus,Taurus SE FWD,sedan,"Once a household name, the Ford Taurus is now destined for the great scrap-heap in the sky as 2019 will be its last year on sale.",4,Large Cars,0,foreign,https://www.caranddriver.com/ford/taurus/specs/2019/ford_taurus_ford-taurus_2019/402089,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/ford_taurus_ford-taurus_2019-1550182557389.jpg,28895,Front Wheel Drive,Regular Unleaded V-6,3.5,213,288,6500,254,4000,Automatic w/OD,6,8.4,18,26,21,19,399,342,494,112.9,202.9,76.2,60.7,5.1,39.5,18 X 7.5,18 X 7.5,TRUE,5,102.2,20.1,,3917,,
395583,Ford,C-Max,2018,Ford C-Max hybrid,C-Max Hybrid SE FWD,hatchback,"While comfortable and competent, the C-Max's high EPA-estimated fuel-economy numbers are basically fantasy.",6,Large Cars,0.392857143,foreign,https://www.caranddriver.com/ford/c-max/specs/2018/ford_c-max_ford-c-max-hybrid_2018/395583,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8378.jpg,24995,Front Wheel Drive,Gas/Electric I-4,2,122,188,6000,129,4000,CVT w/OD,1,4.4,42,38,40,13.5,540,567,513,104.3,173.6,72,63.9,5.5,38.4,17 X 7,17 X 7,TRUE,5,99.7,52.6,,3640,,
392152,Ford,Focus,2018,Ford Focus sedan,Focus S Sedan,sedan,"The Focus ceased production in 2018, but as a used car it's a great value either as a hatchback or a sedan.",6,Compact Cars,0.392857143,foreign,https://www.caranddriver.com/ford/focus/specs/2018/ford_focus_ford-focus-sedan_2018/392152,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8394.jpg,18825,Front Wheel Drive,Regular Unleaded I-4,2,122,160,6500,146,4500,Manual w/OD,5,6.3,25,34,28,12.4,347.2,310,421.6,104.3,178.5,71.8,57.7,,36,15 X 5.5,15 X 5.5,TRUE,5,90.7,13.2,,2935,,
396021,Ford,Focus Electric,2018,Ford Focus Electric,Focus Electric Hatch,hatchback,"You might miss the exhaust note, but otherwise the Focus Electric is very similar to its gasoline-powered sibling.",7,Compact Cars,0.392857143,foreign,https://www.caranddriver.com/ford/focus-electric/specs/2018/ford_focus-electric_ford-focus-electric_2018/396021,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8395.jpg,29995,Front Wheel Drive,Electric,,,143,,184,,Automatic,1,,,,,,,,,104.3,172.9,71.8,58.2,,40.7,17 X 7,17 X 7,TRUE,5,90.7,33.2,,3640,,
394272,Ford,Focus RS,2018,Ford Focus RS,Focus RS Hatch,hatchback,All good things must come to an end: The fantastic Ford Focus RS enters its final year of production packed with performance paraphernalia and ready to desecrate a racetrack near you.,9,Midsize Cars,0.01,foreign,https://www.caranddriver.com/ford/focus-rs/specs/2018/ford_focus-rs_ford-focus-rs_2018/394272,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8396.jpg,41995,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.3,138,350,6000,350,3200,Manual w/OD,6,8,19,26,22,13.9,305.8,264.1,361.4,104.2,172.8,71.7,58,,37.4,19 X 8,19 X 8,TRUE,5,90.7,44.8,,3434,,
396022,Ford,Focus ST,2018,Ford Focus ST,Focus ST Hatch,hatchback,The Focus ST satisfies performance fanatics who can't afford the track-ready Focus RS or want more power and practicality than the terrific albeit tiny Ford Fiesta ST.,9,Midsize Cars,0.392857143,foreign,https://www.caranddriver.com/ford/focus-st/specs/2018/ford_focus-st_ford-focus-st_2018/396022,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8397.jpg,26045,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,252,5500,270,2500,Manual w/OD,6,7.1,22,30,25,12.4,310,272.8,372,104.3,171.7,71.7,58.4,,37.4,18 X 7,18 X 7,TRUE,5,90.7,44.8,,3223,,
312580,Ford,Explorer Sport Trac,2010,Ford Explorer Sport Trac,Explorer Sport Trac RWD 4dr XLT,pickup,The Sport Trac is an Explorer SUV with a pickup bed out back.,5,,0.48,foreign,https://www.caranddriver.com/ford/explorer-sport-trac/specs/2010/ford_explorer-sport-trac_ford-explorer-sport-trac_2010/312580,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3358.jpg,29025,Rear Wheel Drive,Gas V6,4,245,210,5100,254,3700,Automatic,5,11.6,14,20,16,22.5,360,315,450,130.5,,73.7,72.5,8.5,36.8,16 x 7,16 x 7,TRUE,5,,37.5,,,,
305292,Ford,Taurus X,2009,Ford Taurus X,Taurus X 4dr Wgn SEL FWD *Ltd Avail*,suv,"The nicely packaged Freestyle became the Taurus X for 2008 and received a bolder front-end sheetmetal, an available power liftgate, and one-touch folding second-row seats.",8,2WD Sports Utility Vehicle,0,foreign,https://www.caranddriver.com/ford/taurus-x/specs/2009/ford_taurus-x_ford-taurus-x_2009/305292,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2631.jpg,29095,Front Wheel Drive,Gas V6,3.5,213,263,6250,249,4500,Automatic,6,,17,24,19,19,361,323,456,112.9,200.3,74.9,67.6,,40,17 x -TBD-,17 x -TBD-,TRUE,6,146.2,85.5,,4033,,
424916,Genesis,G90,2022,Genesis G90,G90 3.3T Premium RWD,sedan,"For 2023, Genesis is giving its flagship G90 sedan a big glow-up, complete with more modern styling and possibly an optional electric powertrain.",,Large Cars,0,foreign,https://www.caranddriver.com/genesis/g90/specs/2022/genesis_g90_genesis-g90_2022/424916,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/genesis_g90_genesis-g90_2022-1630871778602.jpg,74995,Rear Wheel Drive,Twin Turbo Premium Unleaded V-6,3.3,204,365,6000,376,1300,Automatic w/OD,8,9.3,17,24,19,21.9,416.1,372.3,525.6,124.4,204.9,75.4,58.9,5.1,39.2,19 X 8.5,19 X 9.5,FALSE,5,113.2,15.7,,4663,,
421726,Genesis,G70,2022,Genesis G70,G70 2.0T RWD,sedan,"Serving as the entry point to the Genesis luxury brand, the 2022 G70 sedan has a big responsibility, one that it's more than capable of tackling.",9,Compact Cars,0.05,foreign,https://www.caranddriver.com/genesis/g70/specs/2022/genesis_g70_genesis-g70_2022/421726,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/genesis_g70_genesis-g70_2022-1624474431334.jpg,38570,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,252,6200,260,1400,Automatic w/OD,8,7.4,21,31,24,15.8,379.2,331.8,489.8,111.6,184.4,72.8,55.1,5.5,36.1,18 X 8,18 X 8,TRUE,5,93.8,10.5,,3516,,
425234,Genesis,G80,2022,Genesis G80,G80 2.5T RWD,sedan,"From its unique thin-strip headlights to its gigantic pentagonal grille to its slippery bodywork and sloping roofline, the 2022 Genesis G80 is a rolling beauty.",9,Large Cars,0,foreign,https://www.caranddriver.com/genesis/g80/specs/2022/genesis_g80_genesis-g80_2022/425234,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/genesis_g80_genesis-g80_2022-1633471271746.jpg,49045,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.5,152,300,5800,311,1650,Automatic w/OD,8,6.8,23,32,26,17.2,447.2,395.6,550.4,118.5,196.7,75.8,57.7,5.5,38.1,18 X 8,18 X 8,TRUE,5,103.8,13.1,,3957,,
422521,Genesis,GV70,2022,Genesis GV70,GV70 2.5T AWD,suv,The GV70 is the first compact-luxury SUV to be offered by the Genesis luxury brand and it's an impressive first effort that's on track to disrupt the segment.,9,Small SUV 4WD,0.025,foreign,https://www.caranddriver.com/genesis/gv70/specs/2022/genesis_gv70_genesis-gv70_2022/422521,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-genesis-gv70-106-1627999478.jpg,42045,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.5,152,300,5800,311,1650,Automatic w/OD,8,,,,,17.4,,,,113.2,185.6,75.2,64.2,7.3,37.7,18 X 8,18 X 8,TRUE,5,,56.9,5501,4167,1334,3500
425237,Genesis,GV80,2022,Genesis GV80,GV80 2.5T RWD,suv,"With a sumptuously appointed and whisper-quiet cabin, the 2021 GV80 is exactly the flagship SUV the Genesis brand needs to be taken seriously by Americans.",10,Small SUV 2WD,0.05,foreign,https://www.caranddriver.com/genesis/gv80/specs/2022/genesis_gv80_genesis-gv80_2022/425237,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/genesis_gv80_genesis-gv80_2022-1638485762312.jpg,50745,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.5,152,300,5800,311,1650,Automatic w/OD,8,7.7,21,25,23,21.1,485.3,443.1,527.5,116.3,194.7,77.8,67.5,8.1,39.3,19 X 8.5,19 X 8.5,TRUE,5,108.7,84,5776,4707,1069,
420889,GMC,Acadia,2022,GMC Acadia,Acadia FWD SLE,suv,"On the surface, the 2022 GMC Acadia's handsome exterior design and spacious interior make it a good family SUV, but others in this price range offer more value.",5.5,2WD Sport Utility Vehicle,0.49,foreign,https://www.caranddriver.com/gmc/acadia/specs/2022/gmc_acadia_gmc-acadia_2022/420889,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/gmc_acadia_gmc-acadia_2022-1624893732816.jpg,35995,Front Wheel Drive,Turbocharged Gas I4,2,,228,5000,258,1500,Automatic,9,7,22,29,25,19,475,418,551,112.5,193.4,75.4,66.7,7.2,38.7,18 x -TBD-,18 x -TBD-,TRUE,6,143.8,79,6001,4155,1846,
419644,GMC,Canyon,2022,GMC Canyon,Canyon Extended Cab Long Box 2-Wheel Drive Elevation Standard,pickup,"The GMC Canyon has limited driver assists and a lackluster interior, but it offers compelling powertrains and higher capabilities than some mid-size rivals.",7,,0.6,domestic,https://www.caranddriver.com/gmc/canyon/specs/2022/gmc_canyon_gmc-canyon_2022/419644,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/gmc_canyon_gmc-canyon_2022-1636648725300.jpg,27995,Rear Wheel Drive,Gas I4,2.5,150,200,6300,191,4400,Automatic,6,8,19,25,22,21,462,399,525,128.3,212.4,74.3,70.4,8.4,41.3,18 x 8.5,18 x 8.5,TRUE,4,,49.9,5400,,,7000
421016,GMC,Sierra 1500,2022,GMC Sierra 1500,Sierra 1500 Limited Regular Cab Long Box 2-Wheel Drive Pro,pickup,"The GMC Sierra 1500 is stuffed with dazzling tech features, offers a slew of desirable engines, and its cabin is now truly luxurious in the Denali Ultimate.",8.5,,0.46,foreign,https://www.caranddriver.com/gmc/sierra-1500/specs/2022/gmc_sierra-1500_gmc-sierra-1500_2022/421016,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/gmc_sierra-1500_gmc-sierra-1500_2022-1630598789646.jpg,30895,Rear Wheel Drive,Gas I4,2.7,166,310,5600,348,1500,Automatic,8,8.8,19,22,20,28,560,532,616,139.56,229.6,81.15,75.6,8.1,44.7,17 x 8.0,17 x 8.0,TRUE,3,,,6800,,,9900
419845,GMC,Terrain,2022,GMC Terrain,Terrain FWD SLE,suv,"The 2022 GMC Terrain's handsome styling and upscale price tag promise a lot, but it fails to medal in the compact-SUV Olympics.",6,2WD Sport Utility Vehicle,0.38,foreign,https://www.caranddriver.com/gmc/terrain/specs/2022/gmc_terrain_gmc-terrain_2022/419845,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/gmc_terrain_gmc-terrain_2022-1636648106237.jpg,29095,Front Wheel Drive,Turbocharged Gas,1.5,92,170,5600,203,2000,Automatic,9,6.6,25,30,27,14.9,402.3,372.5,447,107.3,182.3,72.4,65.4,6.9,37.4,17 x 7.0,17 x 7.0,TRUE,5,103.2,63.3,,3449,,
423022,GMC,Yukon,2022,GMC Yukon,Yukon 2WD 4dr SLE,suv,"When it comes to large, three-row family-and-cargo-hauling, toy-towing muscle, the 2022 GMC Yukon and Yukon XL SUVs are hard to beat.",8.5,,0.46,foreign,https://www.caranddriver.com/gmc/yukon-yukon-xl/specs/2022/gmc_yukon-yukon-xl_gmc-yukon_2022/423022,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/gmc_yukon-yukon-xl_gmc-yukon_2022-1634066047069.jpg,53745,Rear Wheel Drive,Gas V8,5.3,,355,5600,383,4100,Automatic,10,10.3,15,20,17,24,408,360,480,120.9,210,81,76.5,,38.1,18 x 8.5,18 x 8.5,TRUE,8,,122.9,7400,,,8400
415955,GMC,Savana,2021,GMC Savanna,Savana Cargo Van 2500 Regular Wheelbase Rear-Wheel Drive,van,"A large, traditional, rear-wheel-drive passenger or cargo van, the 2021 GMC Savana is a well-respected commercial vehicle, but one that's showing its age.",6.5,,0.478,foreign,https://www.caranddriver.com/gmc/savana/specs/2021/gmc_savana_gmc-savanna_2021/415955,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/gmc_savana_gmc-savanna_2021-1602709058099.jpg,34295,Rear Wheel Drive,Gas V6,4.3,,276,5200,298,3900,Automatic,8,,,,,31,,,,135.15,224.05,79.25,84.75,9.72,49.2,16 x 6.5,16 x 6.5,TRUE,2,,154.7,8600,,,10000
420539,GMC,Sierra HD,2022,GMC Sierra 3500HD,"Sierra 3500HD CC 2WD Reg Cab 146"" WB, 60"" CA Pro",pickup,"The GMC Sierra HD has a refined diesel powertrain and impressive capabilities, but Ford and Ram alternatives offer more tech options and more luxurious models.",6.5,,0.46,foreign,https://www.caranddriver.com/gmc/sierra-2500hd-3500hd/specs/2022/gmc_sierra-2500hd_gmc-sierra-3500hd_2022/420539,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/gmc_sierra-2500hd_gmc-sierra-3500hd_2022-1624906838561.jpg,39195,Rear Wheel Drive,Gas V8,6.6,400,401,5200,464,4000,Automatic,6,,,,,63,,,,146.3,239.84,80.84,80.1,8.15,47,17 x -TBD-,17 x -TBD-,TRUE,3,,,14000,,,
301342,GMC,Envoy,2009,GMC Envoy,Envoy 2-Wheel Drive SLE,suv,No matter which flavor of GM's mid-size SUV you choose—GMC Envoy or Chevrolet TrailBlazer—the truck is basically the same.,2,,0.478,foreign,https://www.caranddriver.com/gmc/envoy/specs/2009/gmc_envoy_gmc-envoy_2009/301342,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3038.jpg,31370,Rear Wheel Drive,Gas I6,4.2,254,285,6000,276,4600,Automatic w/OD,4,,15,21,16,22,352,330,462,113,,74.7,71.9,8,36.4,17 x 7,17 x 7,TRUE,5,,80.1,5550,,,
423215,Honda,Civic,2022,Honda Civic sedan,Civic LX CVT Sedan,sedan,"With a fresh look, a refined interior, and updated tech features, the all-new 2022 Honda Civic is poised to retain its position atop the compact car segment.",9.5,Midsize Cars,0.457142857,foreign,https://www.caranddriver.com/honda/civic/specs/2022/honda_civic_honda-civic-sedan_2022/423215,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/honda_civic_honda-civic-sedan_2022-1624473130044.jpg,22915,Front Wheel Drive,Regular Unleaded I-4,2,122,158,6500,138,4200,CVT w/OD,1,5,31,40,35,12.4,434,384.4,496,107.7,184,70.9,55.7,,36.1,16 X 7,16 X 7,TRUE,5,99,14.8,,2877,,
424785,Honda,CR-V,2022,Honda CR-V,CR-V LX 2WD,suv,"The Honda CR-V has all the desirable qualities you could want in a compact SUV: fuel efficiency, interior versatility, and an abundance of modern technology.",,Small SUV 2WD,0.566666667,domestic,https://www.caranddriver.com/honda/cr-v/specs/2022/honda_cr-v_honda-cr-v_2022/424785,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/honda_cr-v_honda-cr-v_2022-1624473696405.jpg,26975,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.5,91,190,5600,179,2000,CVT w/OD,1,5.9,28,34,30,14,420,392,476,104.8,182.1,73,66.1,,37.4,17 X 7.5,17 X 7.5,TRUE,5,105.9,75.8,4695,3337,1358,1500
423823,Honda,HR-V,2022,Honda HR-V,HR-V LX 2WD CVT,suv,A full redesign for 2023 could put the Honda HR-V back in contention with the best small SUVs. Expect to see the new HR-V unveiled by the end of 2022.,,Small Station Wagons,0.2,foreign,https://www.caranddriver.com/honda/hr-v/specs/2022/honda_hr-v_honda-hr-v_2022/423823,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/honda_hr-v_honda-hr-v_2022-1627487536768.jpg,22645,Front Wheel Drive,Regular Unleaded I-4,1.8,110,141,6500,127,4300,CVT w/OD,1,5.9,28,34,30,13.2,396,369.6,448.8,102.8,170.4,69.8,63.2,5.4,37.4,17 X 7.5,17 X 7.5,TRUE,5,100.1,58.8,4001,2906,1095,
