Trim_ID,Make,Model,Year,Style,Trim,Body_style,EPA_class,Pct_domestic_content,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Engine_size_inches,Max_horsepower,RPM_max_hp,Max_torque,RPM_max_torque,Transmission_type,Transmission_gears,CO2_emmissions,MPG_city,MPG_highway,MPG_combined,Fuel_capacity_gallons,Range_combined,Range_city,Range_highway,Wheelbase_inches,Length_inches,Width_inches,Height_inches,Ground_clearance_inches,Turning_diameter_ft,Front_wheel_size_inches,Rear_wheel_size_inches,Same_size_wheels,Seating_capacity,Cabin_volume_cubic_ft,Cargo_space_cubic_ft,GVWR_pounds,Curb_weight_pounds,Payload_capacity_pounds,Towing_capacity_pounds
421879,Jaguar,I-Pace,2022,Jaguar I-Pace,I-PACE HSE AWD,suv,Small SUV 4WD,0.016,foreign,https://www.caranddriver.com/jaguar/i-pace/specs/2022/jaguar_i-pace_jaguar-i-pace_2022/421879,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_i-pace_jaguar-i-pace_2022-1626117448084.jpg,71050.0,All Wheel Drive,Electric,NA,NA,394.0,4250.0,512.0,NA,Automatic,1,NA,NA,NA,NA,NA,NA,NA,NA,117.7,184.3,74.6,61.3,NA,40.5,20 X 8,20 X 8,True,5,NA,54.1,5886.0,4784.0,1102.0,NA
425943,Jaguar,XF,2022,Jaguar XF,XF S Sedan RWD,sedan,Midsize Cars,0.04,foreign,https://www.caranddriver.com/jaguar/xf/specs/2022/jaguar_xf_jaguar-xf_2022/425943,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xf_jaguar-xf_2022-1635435743154.jpg,46450.0,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,122.0,246.0,5500.0,269.0,1300.0,Automatic w/OD,8,NA,25.0,33.0,28.0,19.5,546.0,487.5,643.5,116.5,195.0,78.0,57.4,5.3,38.2,18 X 8,18 X 8,True,5,NA,10.5,NA,3655.0,NA,NA
425944,Jaguar,XF,2022,Jaguar XF,XF SE Sedan RWD,sedan,Midsize Cars,0.04,foreign,https://www.caranddriver.com/jaguar/xf/specs/2022/jaguar_xf_jaguar-xf_2022/425944,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xf_jaguar-xf_2022-1635435743154.jpg,49250.0,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,122.0,246.0,5500.0,269.0,1300.0,Automatic w/OD,8,NA,25.0,33.0,28.0,19.5,546.0,487.5,643.5,116.5,195.0,78.0,57.4,5.3,38.2,19 X 8,19 X 8,True,5,NA,10.5,NA,3655.0,NA,NA
425945,Jaguar,XF,2022,Jaguar XF,XF R-Dynamic SE Sedan AWD,sedan,Midsize Cars,0.04,foreign,https://www.caranddriver.com/jaguar/xf/specs/2022/jaguar_xf_jaguar-xf_2022/425945,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xf_jaguar-xf_2022-1635435743154.jpg,52150.0,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,122.0,296.0,5500.0,295.0,1500.0,Automatic w/OD,8,NA,23.0,32.0,26.0,19.5,507.0,448.5,624.0,116.5,195.0,78.0,57.4,5.3,38.1,19 X 8,19 X 8,True,5,NA,10.5,NA,3845.0,NA,NA
406766,Jaguar,XE,2020,Jaguar XE,XE S AWD,sedan,Compact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xe/specs/2020/jaguar_xe_jaguar-xe_2020/406766,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xe_jaguar-xe_2020-1572274082193.jpg,42950.0,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,122.0,247.0,5500.0,269.0,1300.0,Automatic w/OD,8,6.4,24.0,34.0,28.0,16.6,464.80000000000007,398.40000000000003,564.4000000000001,111.6,184.2,77.4,56.1,NA,36.8,18 X 7.5,18 X 7.5,True,5,91.0,12.1,NA,3550.0,NA,NA
406765,Jaguar,XE,2020,Jaguar XE,XE S RWD,sedan,Compact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xe/specs/2020/jaguar_xe_jaguar-xe_2020/406765,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xe_jaguar-xe_2020-1572274082193.jpg,40950.0,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,122.0,247.0,5500.0,269.0,1300.0,Automatic w/OD,8,6.4,25.0,34.0,28.0,16.6,464.80000000000007,415.00000000000006,564.4000000000001,111.6,184.2,77.4,55.7,NA,36.8,18 X 7.5,18 X 7.5,True,5,91.0,12.1,NA,3385.0,NA,NA
406767,Jaguar,XE,2020,Jaguar XE,XE R-Dynamic S AWD,sedan,Compact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xe/specs/2020/jaguar_xe_jaguar-xe_2020/406767,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xe_jaguar-xe_2020-1572274082193.jpg,47345.0,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,122.0,296.0,5500.0,295.0,1500.0,Automatic w/OD,8,7.2,22.0,30.0,25.0,16.6,415.00000000000006,365.20000000000005,498.00000000000006,111.6,184.2,77.4,56.1,NA,36.8,18 X 7.5,18 X 7.5,True,5,91.0,12.1,NA,3560.0,NA,NA
405440,Jaguar,XF Sportbrake,2020,Jaguar XF Sportbrake,XF Sportbrake Prestige AWD,station wagon,Midsize Station Wagons,0.04,foreign,https://www.caranddriver.com/jaguar/xf-sportbrake/specs/2020/jaguar_xf-sportbrake_jaguar-xf-sportbrake_2020/405440,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xf-sportbrake_jaguar-xf-sportbrake_2020-1580237903501.jpg,66300.0,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,122.0,296.0,5500.0,295.0,1500.0,Automatic w/OD,8,7.4,21.0,28.0,24.0,19.5,468.0,409.5,546.0,116.5,195.1,78.2,58.9,4.1,38.1,19 X 8,19 X 8,True,5,NA,69.7,NA,3885.0,NA,NA
405441,Jaguar,XF Sportbrake,2020,Jaguar XF Sportbrake,XF Sportbrake S AWD,station wagon,Midsize Station Wagons,0.04,foreign,https://www.caranddriver.com/jaguar/xf-sportbrake/specs/2020/jaguar_xf-sportbrake_jaguar-xf-sportbrake_2020/405441,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xf-sportbrake_jaguar-xf-sportbrake_2020-1580237903501.jpg,72950.0,All Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,183.0,380.0,6500.0,332.0,4500.0,Automatic w/OD,8,8.5,18.0,25.0,21.0,19.5,409.5,351.0,487.5,116.5,195.1,78.2,58.9,4.1,38.1,20 X 8.5,20 X 8.5,True,5,NA,69.7,NA,4035.0,NA,NA
401025,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJL Supercharged RWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401025,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,97625.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,470.0,6000.0,424.0,2000.0,Automatic w/OD,8,9.9,15.0,23.0,18.0,21.1,379.8,316.5,485.3,124.3,206.9,76.7,57.5,NA,40.4,20 X 9,20 X 10,False,5,NA,16.9,NA,4156.0,NA,NA
401023,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJL Portfolio RWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401023,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,85825.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,183.0,340.0,6500.0,332.0,3500.0,Automatic w/OD,8,8.5,18.0,27.0,21.0,21.1,443.1,379.8,569.7,124.3,206.9,76.7,57.5,NA,40.4,19 X 9,19 X 10,False,5,NA,16.9,NA,3913.0,NA,NA
401028,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJL Portfolio AWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401028,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,88725.0,All Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,183.0,340.0,6500.0,332.0,3500.0,Automatic w/OD,8,8.8,17.0,25.0,20.0,21.1,422.0,358.70000000000005,527.5,124.3,206.9,76.7,57.5,NA,42.3,19 X 9,19 X 10,False,5,NA,16.9,NA,4134.0,NA,NA
401030,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJ50 V8 RWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401030,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,100625.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,470.0,6000.0,424.0,2000.0,Automatic w/OD,8,9.9,15.0,23.0,18.0,21.1,379.8,316.5,485.3,124.3,206.9,76.7,57.5,NA,40.4,20 X 9,20 X 10,False,5,NA,16.9,NA,4156.0,NA,NA
401029,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJ50 V6 RWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401029,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,88825.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,183.0,340.0,6500.0,332.0,3500.0,Automatic w/OD,8,8.5,18.0,27.0,21.0,21.1,443.1,379.8,569.7,124.3,206.9,76.7,57.5,NA,40.4,20 X 9,20 X 10,False,5,NA,16.9,NA,3913.0,NA,NA
401027,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJ R-Sport AWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401027,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,79625.0,All Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,183.0,340.0,6500.0,332.0,3500.0,Automatic w/OD,8,8.8,17.0,26.0,20.0,21.1,422.0,358.70000000000005,548.6,119.4,202.0,76.7,57.5,NA,40.7,19 X 9,19 X 10,False,5,NA,16.9,NA,4112.0,NA,NA
401031,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJ50 V6 AWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401031,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,91725.0,All Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,183.0,340.0,6500.0,332.0,3500.0,Automatic w/OD,8,8.8,17.0,25.0,20.0,21.1,422.0,358.70000000000005,527.5,124.3,206.9,76.7,57.5,NA,42.3,20 X 9,20 X 10,False,5,NA,16.9,NA,4134.0,NA,NA
401024,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJ Supercharged RWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401024,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,94325.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,470.0,6000.0,424.0,2000.0,Automatic w/OD,8,9.9,15.0,23.0,18.0,21.1,379.8,316.5,485.3,119.4,202.0,76.7,57.5,NA,39.0,20 X 9,20 X 10,False,5,NA,16.9,NA,4134.0,NA,NA
401022,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJ R-Sport RWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401022,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,76725.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,183.0,340.0,6500.0,332.0,3500.0,Automatic w/OD,8,8.5,18.0,27.0,21.0,21.1,443.1,379.8,569.7,119.4,202.0,76.7,57.5,NA,39.0,19 X 9,19 X 10,False,5,NA,16.9,NA,3891.0,NA,NA
401026,Jaguar,XJR575,2019,Jaguar XJR575,XJ XJR575 RWD,sedan,Large Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xjr575/specs/2019/jaguar_xjr575_jaguar-xjr575_2019/401026,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xjr575_jaguar-xjr575_2019-1539018896359.jpg,123725.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,575.0,6250.0,517.0,3500.0,Automatic w/OD,8,9.9,15.0,23.0,18.0,21.1,379.8,316.5,485.3,124.3,206.9,76.7,57.5,NA,40.4,20 X 9,20 X 10,False,5,NA,16.9,NA,4156.0,NA,NA
365504,Jaguar,XK,2015,Jaguar XK coupe,XK 2dr Cpe,coupe,Minicompact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xk/specs/2015/jaguar_xk_jaguar-xk-coupe_2015/365504,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6260.jpg,85495.0,Rear Wheel Drive,Premium Unleaded V-8,5.0,305.0,385.0,6500.0,380.0,3500.0,Automatic w/OD,6,9.2,16.0,24.0,19.0,16.1,305.90000000000003,257.6,386.40000000000003,108.3,188.7,74.5,52.0,4.7,35.8,20 X 9,20 X 10,False,4,NA,NA,NA,3770.0,NA,NA
365507,Jaguar,XK,2015,Jaguar XK convertible,XK 2dr Conv,convertible,Minicompact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xk/specs/2015/jaguar_xk_jaguar-xk-convertible_2015/365507,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6261.jpg,91495.0,Rear Wheel Drive,Premium Unleaded V-8,5.0,305.0,385.0,6500.0,380.0,3500.0,Automatic w/OD,6,9.8,16.0,22.0,18.0,16.1,289.8,257.6,354.20000000000005,108.3,188.7,74.5,52.3,4.7,35.8,20 X 9,20 X 10,False,4,NA,7.1,NA,3924.0,NA,NA
365509,Jaguar,XKR / XKR-S,2015,Jaguar XKR / XKR-S convertible,XK 2dr Conv XKR-S,convertible,Minicompact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xkr-xkr-s/specs/2015/jaguar_xkr-xkr-s_jaguar-xkr-xkr-s-convertible_2015/365509,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6263.jpg,138995.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,550.0,6000.0,502.0,2500.0,Automatic w/OD,6,10.4,15.0,22.0,17.0,16.1,273.70000000000005,241.50000000000003,354.20000000000005,108.3,188.7,74.5,52.3,3.9,35.8,20 X 9,20 X 10.5,False,4,NA,7.1,NA,4079.0,NA,NA
365508,Jaguar,XKR / XKR-S,2015,Jaguar XKR / XKR-S convertible,XK 2dr Conv XKR,convertible,Minicompact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xkr-xkr-s/specs/2015/jaguar_xkr-xkr-s_jaguar-xkr-xkr-s-convertible_2015/365508,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6263.jpg,104495.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,510.0,6000.0,461.0,2500.0,Automatic w/OD,6,10.4,15.0,22.0,17.0,16.1,273.70000000000005,241.50000000000003,354.20000000000005,108.3,188.7,74.5,52.3,4.7,35.8,20 X 8.5,20 X 9.5,False,4,NA,7.1,NA,4079.0,NA,NA
365506,Jaguar,XKR / XKR-S,2015,Jaguar XKR / XKR-S coupe,XK 2dr Cpe XKR-S,coupe,Minicompact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xkr-xkr-s/specs/2015/jaguar_xkr-xkr-s_jaguar-xkr-xkr-s-coupe_2015/365506,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6262.jpg,132995.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,550.0,6000.0,502.0,2500.0,Automatic w/OD,6,9.8,15.0,22.0,18.0,16.1,289.8,241.50000000000003,354.20000000000005,108.3,188.7,74.5,52.0,3.9,35.8,20 X 9,20 X 10.5,False,4,NA,NA,NA,3968.0,NA,NA
365505,Jaguar,XKR / XKR-S,2015,Jaguar XKR / XKR-S coupe,XK 2dr Cpe XKR,coupe,Minicompact Cars,0.016,foreign,https://www.caranddriver.com/jaguar/xkr-xkr-s/specs/2015/jaguar_xkr-xkr-s_jaguar-xkr-xkr-s-coupe_2015/365505,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6262.jpg,98495.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,305.0,510.0,6000.0,461.0,2500.0,Automatic w/OD,6,9.8,15.0,22.0,18.0,16.1,289.8,241.50000000000003,354.20000000000005,108.3,188.7,74.5,52.0,4.7,35.8,20 X 8.5,20 X 9.5,False,4,NA,NA,NA,3968.0,NA,NA
415318,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Freedom 4x4,suv,Standard SUV 4WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415318,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,41550.0,Four Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,18.0,25.0,21.0,24.6,516.6,442.8,615.0,114.8,189.8,76.5,69.3,8.6,37.1,20 X 8,20 X 8,True,5,105.4,68.3,6500.0,4625.0,1875.0,3500.0
415317,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Freedom 4x2,suv,Standard SUV 2WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415317,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,39525.0,Rear Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,19.0,26.0,21.0,24.6,516.6,467.40000000000003,639.6,114.8,189.8,76.5,69.3,8.6,37.1,20 X 8,20 X 8,True,5,105.4,68.3,6500.0,4513.0,1987.0,3500.0
415319,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee 80th Anniversary 4x2,suv,Standard SUV 2WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415319,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,45820.0,Rear Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,19.0,26.0,21.0,24.6,516.6,467.40000000000003,639.6,114.8,189.8,76.5,69.3,8.6,37.1,20 X 8,20 X 8,True,5,105.4,68.3,6500.0,4576.0,1924.0,3500.0
415320,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee 80th Anniversary 4x4,suv,Standard SUV 4WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415320,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,47840.0,Four Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,18.0,25.0,21.0,24.6,516.6,442.8,615.0,114.8,189.8,76.5,69.3,8.6,37.1,20 X 8,20 X 8,True,5,105.4,68.3,6500.0,4746.0,1754.0,3500.0
415303,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee High Altitude 4x2,suv,Standard SUV 2WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415303,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,53015.0,Rear Wheel Drive,Regular Unleaded V-6,3.6,220.0,295.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,19.0,26.0,21.0,24.6,516.6,467.40000000000003,639.6,114.8,189.8,76.5,69.3,8.6,37.1,20 X 8,20 X 8,True,5,105.4,68.3,6500.0,4727.0,1773.0,6200.0
415313,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee High Altitude 4x4,suv,Standard SUV 4WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415313,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,56045.0,Four Wheel Drive,Regular Unleaded V-6,3.6,220.0,295.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,18.0,25.0,21.0,24.6,516.6,442.8,615.0,114.8,189.8,76.5,69.3,6.6,37.1,20 X 8,20 X 8,True,5,105.4,68.3,6500.0,4965.0,1535.0,6200.0
415299,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Laredo E 4x2,suv,Standard SUV 2WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415299,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,37330.0,Rear Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,19.0,26.0,21.0,24.6,516.6,467.40000000000003,639.6,114.8,189.8,76.5,69.3,8.6,37.1,18 X 8,18 X 8,True,5,105.4,68.3,6500.0,4513.0,1987.0,3500.0
415307,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Laredo E 4x4,suv,Standard SUV 4WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415307,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,39355.0,Four Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,18.0,25.0,21.0,24.6,516.6,442.8,615.0,114.8,189.8,76.5,69.3,8.6,37.1,18 X 8,18 X 8,True,5,105.4,68.3,6500.0,4625.0,1875.0,3500.0
416263,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Laredo X 4x2,suv,Standard SUV 2WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/416263,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,40830.0,Rear Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,19.0,26.0,21.0,24.6,516.6,467.40000000000003,639.6,114.8,189.8,76.5,69.3,8.6,37.1,18 X 8,18 X 8,True,5,105.4,68.3,6500.0,4513.0,1987.0,3500.0
416264,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Laredo X 4x4,suv,Standard SUV 4WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/416264,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,42855.0,Four Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,18.0,25.0,21.0,24.6,516.6,442.8,615.0,114.8,189.8,76.5,69.3,8.6,37.1,18 X 8,18 X 8,True,5,105.4,68.3,6500.0,4625.0,1875.0,3500.0
415300,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Limited 4x2,suv,Standard SUV 2WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415300,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,43430.0,Rear Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,19.0,26.0,21.0,24.6,516.6,467.40000000000003,639.6,114.8,189.8,76.5,69.3,8.6,37.1,18 X 8,18 X 8,True,5,105.4,68.3,6500.0,4576.0,1924.0,3500.0
415309,Jeep,Grand Cherokee,2021,Jeep Grand Cherokee,Grand Cherokee Limited 4x4,suv,Standard SUV 4WD,0.71,domestic,https://www.caranddriver.com/jeep/grand-cherokee/specs/2021/jeep_grand-cherokee_jeep-grand-cherokee_2021/415309,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jeep_grand-cherokee_jeep-grand-cherokee_2021-1598287466118.jpg,45450.0,Four Wheel Drive,Regular Unleaded V-6,3.6,220.0,293.0,6400.0,260.0,4000.0,Automatic w/OD,8,8.4,18.0,25.0,21.0,24.6,516.6,442.8,615.0,114.8,189.8,76.5,69.3,8.6,37.1,18 X 8,18 X 8,True,5,105.4,68.3,6500.0,4746.0,1754.0,3500.0
